"id","dob","gender"
"ca.m.5636",1932-05-12,"male"
"ca.m.5638",1937-06-18,"male"
"ca.m.5639",1908-07-11,"male"
"ca.m.564",1950-08-22,"female"
"ca.m.5640",1894-12-18,"male"
"ca.m.5641",1839-03-07,"male"
"ca.m.5642",1924-05-19,"male"
"ca.m.5643",1875-10-17,"male"
"ca.m.5646",1848-11-12,"male"
"ca.m.5649",1901-10-12,"male"
"ca.m.565",1942-08-17,"male"
"ca.m.5652",1892-01-01,"male"
"ca.m.5656",1909-08-13,"male"
"ca.m.5658",1936-11-04,"male"
"ca.m.5659",1874-09-29,"male"
"ca.m.566",1978-05-30,"male"
"ca.m.567",1971-12-25,"male"
"ca.m.5672",1867-06-28,"male"
"ca.m.5673",1937-12-16,"male"
"ca.m.5679",1858-08-15,"male"
"ca.m.568",1987-06-01,"male"
"ca.m.5680",1873-03-13,"male"
"ca.m.5681",1941-03-24,"male"
"ca.m.5682",1874-10-23,"male"
"ca.m.5685",1941-08-26,"female"
"ca.m.5686",1885-04-04,"male"
"ca.m.569",1963-08-04,"male"
"ca.m.5697",1872-01-01,"male"
"ca.m.5698",1882-03-04,"male"
"ca.m.570",1950-10-02,"male"
"ca.m.5700",1947-10-13,"male"
"ca.m.5702",1922-04-24,"male"
"ca.m.5704",1947-08-01,"male"
"ca.m.5707",1848-06-06,"male"
"ca.m.571",1961-12-20,"female"
"ca.m.5718",1919-06-13,"male"
"ca.m.5719",1869-02-28,"male"
"ca.m.572",1949-02-23,"male"
"ca.m.5722",1923-06-10,"male"
"ca.m.5724",1939-12-21,"male"
"ca.m.5727",1871-05-31,"male"
"ca.m.5729",1868-05-26,"male"
"ca.m.573",1958-11-26,"female"
"ca.m.5730",1940-10-10,"male"
"ca.m.5733",1925-12-08,"male"
"ca.m.5735",1937-11-12,"female"
"ca.m.5736",1870-10-12,"male"
"ca.m.5739",1843-08-25,"male"
"ca.m.574",1967-12-07,"male"
"ca.m.5740",1944-05-16,"male"
"ca.m.5741",NA,"female"
"ca.m.5742",1835-08-14,"male"
"ca.m.575",1954-03-15,"male"
"ca.m.5750",1876-01-21,"male"
"ca.m.5751",1962-06-29,"male"
"ca.m.5757",1839-05-11,"male"
"ca.m.5758",1928-09-27,"male"
"ca.m.5759",1842-04-11,"male"
"ca.m.576",1956-06-07,"male"
"ca.m.5760",1943-04-27,"male"
"ca.m.5764",NA,"female"
"ca.m.5767",1938-02-06,"male"
"ca.m.5768",1940-09-06,"male"
"ca.m.5769",1878-09-09,"male"
"ca.m.577",1966-10-31,"female"
"ca.m.5770",1919-02-05,"male"
"ca.m.5771",1939-06-03,"male"
"ca.m.5773",1920-09-09,"female"
"ca.m.5777",1932-08-04,"male"
"ca.m.5779",1909-04-15,"male"
"ca.m.578",1954-08-15,"male"
"ca.m.5781",1955-03-05,"female"
"ca.m.5782",1851-09-13,"male"
"ca.m.5784",1948-02-29,"male"
"ca.m.5788",1929-01-18,"male"
"ca.m.579",1968-05-07,"female"
"ca.m.5790",1856-03-15,"male"
"ca.m.5792",1896-03-09,"male"
"ca.m.5795",1952-06-29,"male"
"ca.m.5796",1872-04-28,"male"
"ca.m.58",1945-02-19,"male"
"ca.m.580",1976-09-10,"male"
"ca.m.5800",1919-04-16,"male"
"ca.m.5804",1882-05-22,"male"
"ca.m.5806",1948-01-13,"female"
"ca.m.5807",1907-10-27,"male"
"ca.m.581",1967-09-24,"male"
"ca.m.5813",1937-08-26,"male"
"ca.m.5818",1953-12-22,"male"
"ca.m.582",1954-01-05,"male"
"ca.m.583",1964-01-07,"male"
"ca.m.5831",1930-07-06,"male"
"ca.m.5832",1939-06-11,"male"
"ca.m.5834",1866-03-21,"male"
"ca.m.5836",1938-09-06,"male"
"ca.m.584",1954-07-14,"male"
"ca.m.5840",1854-10-22,"male"
"ca.m.585",1958-05-18,"male"
"ca.m.5850",1944-11-13,"male"
"ca.m.5851",1924-05-20,"female"
"ca.m.5853",1922-12-11,"female"
"ca.m.586",1960-02-05,"female"
"ca.m.5862",1902-11-09,"male"
"ca.m.5866",1867-09-10,"male"
"ca.m.5867",1876-06-19,"male"
"ca.m.5868",1908-08-15,"male"
"ca.m.587",1955-01-22,"female"
"ca.m.5871",1878-02-18,"male"
"ca.m.5872",1886-02-09,"male"
"ca.m.5878",1940-02-28,"male"
"ca.m.588",1949-10-26,"male"
"ca.m.5880",1842-03-14,"male"
"ca.m.5883",1929-10-31,"male"
"ca.m.5884",1892-05-16,"male"
"ca.m.589",1970-05-13,"male"
"ca.m.5892",1846-04-29,"male"
"ca.m.5893",1864-11-15,"male"
"ca.m.5894",1844-09-28,"male"
"ca.m.5897",1946-05-19,"male"
"ca.m.5898",1864-11-24,"male"
"ca.m.5899",1879-01-01,"male"
"ca.m.59",1948-12-30,"male"
"ca.m.590",1952-07-24,"male"
"ca.m.5902",1876-07-02,"male"
"ca.m.5903",1879-03-20,"male"
"ca.m.5905",1927-07-19,"male"
"ca.m.5907",1860-06-05,"male"
"ca.m.591",1960-07-24,"male"
"ca.m.5910",1879-01-26,"male"
"ca.m.5911",1911-02-13,"male"
"ca.m.5912",1866-01-09,"male"
"ca.m.5917",1868-12-26,"male"
"ca.m.592",1953-07-10,"female"
"ca.m.5921",1911-11-02,"male"
"ca.m.5923",1940-06-19,"male"
"ca.m.5924",1883-11-07,"male"
"ca.m.5926",1936-01-08,"female"
"ca.m.5927",1854-08-13,"male"
"ca.m.593",1969-10-23,"male"
"ca.m.5931",1944-05-26,"male"
"ca.m.5932",1823-11-11,"male"
"ca.m.5937",1870-09-03,"male"
"ca.m.5938",1918-12-14,"male"
"ca.m.594",1943-07-27,"male"
"ca.m.5941",NA,"female"
"ca.m.5944",1929-05-28,"male"
"ca.m.5949",1911-04-08,"male"
"ca.m.595",1953-07-03,"male"
"ca.m.5951",1923-11-12,"male"
"ca.m.5956",1904-08-08,"male"
"ca.m.596",1946-08-06,"male"
"ca.m.5961",1891-09-27,"male"
"ca.m.5967",1891-07-13,"male"
"ca.m.597",1953-05-30,"male"
"ca.m.5970",1927-05-23,"male"
"ca.m.5972",1914-11-01,"male"
"ca.m.5973",1888-08-08,"male"
"ca.m.5975",1884-01-01,"male"
"ca.m.5978",1950-03-17,"male"
"ca.m.5979",1864-01-24,"male"
"ca.m.598",1982-09-09,"female"
"ca.m.5980",1848-05-05,"male"
"ca.m.5981",1867-06-25,"male"
"ca.m.5982",1852-12-21,"male"
"ca.m.5985",1879-09-13,"male"
"ca.m.5986",1839-01-18,"male"
"ca.m.5987",1888-11-12,"male"
"ca.m.5988",1918-08-21,"male"
"ca.m.599",1952-11-10,"male"
"ca.m.5991",1887-01-23,"male"
"ca.m.5997",1834-12-14,"male"
"ca.m.6",1969-03-15,"female"
"ca.m.600",1964-09-28,"female"
"ca.m.6002",1929-09-19,"male"
"ca.m.6004",1939-08-02,"male"
"ca.m.6006",1911-09-06,"male"
"ca.m.6008",1852-06-17,"male"
"ca.m.601",1967-01-02,"female"
"ca.m.6010",1875-07-31,"male"
"ca.m.6012",1880-01-27,"male"
"ca.m.6014",1940-01-23,"male"
"ca.m.6015",1932-03-01,"male"
"ca.m.602",1937-05-25,"male"
"ca.m.6022",1938-01-24,"male"
"ca.m.6023",1860-11-28,"male"
"ca.m.6028",1880-11-01,"male"
"ca.m.6029",1942-04-08,"male"
"ca.m.603",1967-12-19,"male"
"ca.m.6031",1873-04-09,"male"
"ca.m.6034",1860-04-23,"male"
"ca.m.6037",1935-07-25,"male"
"ca.m.604",1961-11-30,"female"
"ca.m.6041",1917-04-17,"male"
"ca.m.6042",1864-04-26,"male"
"ca.m.6044",1824-03-12,"male"
"ca.m.605",1958-08-03,"male"
"ca.m.6054",1941-01-03,"female"
"ca.m.6055",1901-01-17,"male"
"ca.m.606",1974-11-17,"male"
"ca.m.6063",1858-10-26,"male"
"ca.m.6064",1929-07-25,"male"
"ca.m.6065",1876-12-05,"male"
"ca.m.6066",1856-08-15,"male"
"ca.m.607",1964-07-24,"male"
"ca.m.6076",1867-12-25,"male"
"ca.m.6077",1938-03-26,"male"
"ca.m.608",1949-06-25,"female"
"ca.m.6083",1854-09-01,"male"
"ca.m.6086",1827-09-29,"male"
"ca.m.6088",1899-09-03,"male"
"ca.m.6089",1892-12-12,"male"
"ca.m.609",1945-02-23,"male"
"ca.m.6090",1914-12-25,"male"
"ca.m.6092",1871-08-04,"male"
"ca.m.6093",1931-02-05,"male"
"ca.m.6095",1900-05-28,"male"
"ca.m.6096",1868-10-17,"male"
"ca.m.6099",1853-11-15,"male"
"ca.m.61",1952-04-09,"female"
"ca.m.610",1953-07-09,"male"
"ca.m.6101",1900-11-25,"male"
"ca.m.6106",1932-12-01,"male"
"ca.m.6108",1930-11-13,"male"
"ca.m.611",1974-11-08,"male"
"ca.m.6111",1875-08-21,"male"
"ca.m.6112",1886-02-25,"male"
"ca.m.6118",1922-03-27,"female"
"ca.m.6119",1879-02-06,"male"
"ca.m.612",1957-06-12,"female"
"ca.m.6120",1868-09-17,"male"
"ca.m.6121",1900-12-24,"male"
"ca.m.6125",1858-11-21,"male"
"ca.m.613",1964-03-11,"male"
"ca.m.6131",1919-03-16,"male"
"ca.m.6134",1879-11-25,"male"
"ca.m.6136",1858-08-08,"male"
"ca.m.6137",1958-03-02,"male"
"ca.m.6138",1884-02-10,"male"
"ca.m.614",1948-06-30,"female"
"ca.m.6144",1856-01-13,"male"
"ca.m.6145",1943-10-22,"male"
"ca.m.6146",1857-02-05,"male"
"ca.m.615",1950-07-09,"female"
"ca.m.6151",1861-08-30,"male"
"ca.m.616",1963-01-16,"male"
"ca.m.6164",1870-07-03,"male"
"ca.m.6167",1879-12-12,"male"
"ca.m.6169",1889-03-27,"male"
"ca.m.617",1958-04-19,"male"
"ca.m.6173",1837-04-22,"male"
"ca.m.6175",1866-01-25,"male"
"ca.m.618",1967-06-28,"female"
"ca.m.6180",1858-05-03,"male"
"ca.m.6183",1903-09-14,"male"
"ca.m.6184",1884-10-17,"male"
"ca.m.6194",1917-01-11,"male"
"ca.m.6195",1841-05-09,"male"
"ca.m.6196",1935-07-13,"female"
"ca.m.62",1951-10-25,"male"
"ca.m.6200",1940-10-27,"male"
"ca.m.6205",1838-12-18,"male"
"ca.m.6207",1841-02-18,"male"
"ca.m.6209",1889-09-24,"male"
"ca.m.6213",1924-04-11,"male"
"ca.m.6221",1913-12-05,"male"
"ca.m.6222",1867-02-16,"male"
"ca.m.6223",1844-05-21,"male"
"ca.m.6225",1880-11-20,"male"
"ca.m.6229",1922-06-17,"male"
"ca.m.6232",1910-06-17,"male"
"ca.m.6234",1832-11-29,"male"
"ca.m.6236",1902-08-21,"male"
"ca.m.6237",1948-02-11,"female"
"ca.m.6238",1855-10-17,"male"
"ca.m.6239",NA,"male"
"ca.m.6244",1888-08-19,"male"
"ca.m.6249",1938-09-16,"male"
"ca.m.6252",1902-02-11,"male"
"ca.m.6253",1857-08-01,"male"
"ca.m.6255",1922-11-12,"male"
"ca.m.6256",1956-05-12,"male"
"ca.m.6258",1834-06-07,"male"
"ca.m.6260",1877-09-16,"male"
"ca.m.6261",1930-06-17,"male"
"ca.m.6264",1939-04-09,"male"
"ca.m.6266",1919-11-10,"male"
"ca.m.627",1881-10-15,"male"
"ca.m.6274",1937-10-14,"male"
"ca.m.6277",1849-09-09,"male"
"ca.m.6281",1927-05-01,"male"
"ca.m.6282",1913-10-06,"male"
"ca.m.6286",1901-06-13,"male"
"ca.m.6289",1868-09-05,"male"
"ca.m.6293",1894-12-05,"male"
"ca.m.6299",1960-06-17,"male"
"ca.m.630",1862-10-17,"male"
"ca.m.6300",1962-02-12,"male"
"ca.m.6302",1874-09-08,"male"
"ca.m.6303",1938-09-10,"male"
"ca.m.6307",1920-02-17,"male"
"ca.m.6308",1884-03-15,"male"
"ca.m.6313",1943-06-01,"male"
"ca.m.6315",1893-01-07,"male"
"ca.m.6316",1900-03-10,"male"
"ca.m.6317",1852-02-15,"male"
"ca.m.6318",1942-12-27,"male"
"ca.m.6321",1847-05-14,"male"
"ca.m.6324",1932-10-21,"male"
"ca.m.6325",1866-06-29,"male"
"ca.m.6327",1906-01-17,"male"
"ca.m.6328",1850-05-06,"male"
"ca.m.6329",1940-07-27,"male"
"ca.m.633",1875-03-29,"male"
"ca.m.6333",1947-03-11,"male"
"ca.m.6334",1937-09-17,"male"
"ca.m.6339",1903-02-25,"male"
"ca.m.6345",1905-05-12,"male"
"ca.m.6347",1940-06-23,"male"
"ca.m.6348",1887-10-05,"male"
"ca.m.6354",1940-02-04,"male"
"ca.m.6356",1879-09-15,"male"
"ca.m.6361",1888-03-01,"male"
"ca.m.6362",1920-11-11,"male"
"ca.m.6363",1896-08-12,"male"
"ca.m.6368",1896-01-20,"male"
"ca.m.637",1944-07-17,"male"
"ca.m.6371",1905-07-24,"male"
"ca.m.6373",1844-10-14,"male"
"ca.m.6374",1946-11-23,"male"
"ca.m.6376",1881-11-29,"male"
"ca.m.6377",1838-02-13,"male"
"ca.m.6379",1946-07-15,"male"
"ca.m.6382",1937-08-13,"male"
"ca.m.6384",1862-04-10,"male"
"ca.m.6385",1938-05-29,"female"
"ca.m.6386",1860-09-27,"male"
"ca.m.6388",1887-11-08,"male"
"ca.m.6389",1924-01-07,"male"
"ca.m.6392",1879-08-21,"male"
"ca.m.6394",1882-12-30,"male"
"ca.m.6395",1945-03-05,"male"
"ca.m.6396",1897-02-08,"male"
"ca.m.6399",1888-07-31,"male"
"ca.m.64",1971-11-22,"male"
"ca.m.6400",1942-08-04,"male"
"ca.m.6403",1936-10-21,"male"
"ca.m.6409",1929-03-24,"male"
"ca.m.6410",1927-01-28,"female"
"ca.m.6414",1823-05-07,"male"
"ca.m.6417",1934-06-21,"male"
"ca.m.6418",1878-12-15,"male"
"ca.m.6420",1924-02-05,"male"
"ca.m.6422",1861-05-01,"male"
"ca.m.6425",1952-04-25,"male"
"ca.m.6427",1898-10-14,"male"
"ca.m.6431",1820-12-14,"male"
"ca.m.6437",1942-11-12,"male"
"ca.m.644",1904-02-07,"female"
"ca.m.6440",1830-08-07,"male"
"ca.m.6445",1858-03-21,"male"
"ca.m.6447",1881-06-07,"male"
"ca.m.6448",1875-03-16,"male"
"ca.m.6449",1837-12-29,"male"
"ca.m.645",1839-05-25,"male"
"ca.m.6453",1941-07-01,"male"
"ca.m.6456",1896-06-18,"male"
"ca.m.646",1895-05-14,"male"
"ca.m.6460",1933-10-28,"male"
"ca.m.6464",1856-07-04,"male"
"ca.m.6465",1870-05-27,"male"
"ca.m.6467",1924-12-14,"male"
"ca.m.647",1860-10-24,"male"
"ca.m.6470",1889-01-06,"male"
"ca.m.6471",1841-10-27,"male"
"ca.m.6472",1949-02-06,"male"
"ca.m.6475",1958-06-24,"male"
"ca.m.6479",1937-09-27,"male"
"ca.m.6480",1877-12-23,"male"
"ca.m.6481",1924-07-26,"male"
"ca.m.6482",1906-12-13,"male"
"ca.m.6484",1892-07-14,"male"
"ca.m.6488",1939-10-27,"male"
"ca.m.649",1883-12-25,"male"
"ca.m.6496",1888-04-23,"male"
"ca.m.6497",1885-02-10,"male"
"ca.m.6498",1907-05-29,"male"
"ca.m.65",1954-10-05,"male"
"ca.m.6500",1895-06-17,"male"
"ca.m.6503",1901-09-14,"male"
"ca.m.6507",1952-01-16,"male"
"ca.m.6508",1908-09-02,"male"
"ca.m.6510",1954-12-09,"male"
"ca.m.6513",1885-11-05,"male"
"ca.m.6514",1833-11-06,"male"
"ca.m.6516",1921-05-29,"male"
"ca.m.6517",1934-11-30,"male"
"ca.m.6518",1932-03-06,"male"
"ca.m.652",1872-02-25,"male"
"ca.m.6522",1933-10-07,"male"
"ca.m.6526",1943-12-12,"male"
"ca.m.6527",1958-09-26,"male"
"ca.m.6529",1878-02-19,"male"
"ca.m.653",1916-01-16,"male"
"ca.m.6535",1888-02-14,"male"
"ca.m.6537",1892-01-17,"male"
"ca.m.6538",1936-08-26,"male"
"ca.m.6539",1952-06-12,"female"
"ca.m.654",1916-04-03,"male"
"ca.m.6542",1930-08-30,"male"
"ca.m.6543",1952-08-22,"male"
"ca.m.6548",1935-06-18,"male"
"ca.m.6550",1846-07-31,"male"
"ca.m.6554",1943-07-20,"male"
"ca.m.6556",1867-02-05,"male"
"ca.m.6558",1924-02-19,"male"
"ca.m.6562",1913-04-23,"male"
"ca.m.6563",1913-09-04,"male"
"ca.m.6567",1876-12-10,"male"
"ca.m.6568",1838-08-08,"male"
"ca.m.6570",1923-06-05,"male"
"ca.m.6574",1859-01-08,"male"
"ca.m.6575",1948-10-08,"male"
"ca.m.6586",1872-08-06,"male"
"ca.m.659",1868-01-04,"male"
"ca.m.6591",1888-07-01,"male"
"ca.m.6594",1892-05-08,"male"
"ca.m.6598",1947-06-23,"female"
"ca.m.66",1935-07-31,"male"
"ca.m.6600",1887-11-22,"male"
"ca.m.6602",1874-06-12,"male"
"ca.m.6604",1849-08-07,"male"
"ca.m.6606",1934-06-10,"male"
"ca.m.6607",1891-01-02,"male"
"ca.m.6609",1917-09-24,"male"
"ca.m.6610",1854-11-27,"male"
"ca.m.6613",1880-12-13,"male"
"ca.m.6617",1907-10-10,"male"
"ca.m.6620",1927-04-29,"female"
"ca.m.6621",1914-09-04,"male"
"ca.m.6623",1860-11-21,"male"
"ca.m.6624",1892-11-13,"male"
"ca.m.6625",1923-05-15,"female"
"ca.m.6628",1825-05-02,"male"
"ca.m.6630",1921-01-06,"male"
"ca.m.6633",1929-02-23,"male"
"ca.m.6634",1882-03-07,"male"
"ca.m.6636",1850-01-05,"male"
"ca.m.6638",1928-09-23,"male"
"ca.m.664",1895-02-15,"male"
"ca.m.6640",1927-03-16,"male"
"ca.m.6644",1948-12-30,"male"
"ca.m.6648",1863-02-21,"male"
"ca.m.6651",1892-09-21,"male"
"ca.m.6653",1816-01-27,"male"
"ca.m.6654",1859-11-23,"male"
"ca.m.6655",1947-01-16,"male"
"ca.m.6659",1891-03-16,"male"
"ca.m.6662",1861-01-01,"male"
"ca.m.6663",1934-03-16,"male"
"ca.m.6664",1930-09-02,"male"
"ca.m.6667",1911-07-05,"male"
"ca.m.6668",1935-12-13,"male"
"ca.m.6669",1891-01-01,"male"
"ca.m.6670",1853-08-02,"male"
"ca.m.6671",1887-09-16,"male"
"ca.m.6675",1915-01-15,"male"
"ca.m.668",1893-08-30,"male"
"ca.m.6682",1912-12-28,"male"
"ca.m.6685",1932-01-17,"male"
"ca.m.6688",1890-02-07,"male"
"ca.m.6690",1869-09-01,"male"
"ca.m.6691",1859-12-23,"male"
"ca.m.6693",1844-01-31,"male"
"ca.m.6694",1841-11-17,"male"
"ca.m.6696",1930-09-15,"male"
"ca.m.6697",1902-07-29,"male"
"ca.m.6698",1936-08-28,"male"
"ca.m.6702",1859-03-31,"male"
"ca.m.6703",1943-08-27,"male"
"ca.m.6709",1871-12-16,"male"
"ca.m.671",1843-08-12,"male"
"ca.m.6710",1847-09-03,"male"
"ca.m.6711",1880-08-15,"male"
"ca.m.6712",1870-12-08,"male"
"ca.m.672",1898-10-11,"male"
"ca.m.6723",1929-09-24,"male"
"ca.m.6727",1916-05-11,"male"
"ca.m.6729",1934-02-26,"male"
"ca.m.6741",1818-11-04,"male"
"ca.m.6742",1924-12-08,"male"
"ca.m.6743",1875-10-02,"male"
"ca.m.6745",1919-05-16,"male"
"ca.m.675",1950-07-14,"male"
"ca.m.6753",1885-10-15,"male"
"ca.m.6754",1906-03-12,"male"
"ca.m.6755",1875-11-24,"male"
"ca.m.6759",1911-03-27,"male"
"ca.m.6760",1935-12-21,"male"
"ca.m.6761",1873-05-11,"male"
"ca.m.6762",1853-11-02,"male"
"ca.m.6764",1891-12-09,"male"
"ca.m.6767",1875-07-26,"male"
"ca.m.6771",1879-12-24,"male"
"ca.m.6772",1904-02-12,"male"
"ca.m.6774",1902-12-13,"male"
"ca.m.6775",1879-10-04,"male"
"ca.m.678",1894-03-03,"male"
"ca.m.6782",1912-08-21,"male"
"ca.m.6787",1825-08-03,"male"
"ca.m.6792",1900-05-07,"male"
"ca.m.6798",1878-06-13,"male"
"ca.m.68",1963-07-25,"male"
"ca.m.6801",1933-05-08,"male"
"ca.m.6802",1939-01-26,"female"
"ca.m.6803",1929-06-05,"male"
"ca.m.6805",1885-04-10,"male"
"ca.m.6809",1836-06-24,"male"
"ca.m.681",1909-01-20,"male"
"ca.m.6811",1928-06-30,"male"
"ca.m.6816",1913-11-24,"male"
"ca.m.6819",1907-05-19,"male"
"ca.m.6820",1879-05-07,"male"
"ca.m.6824",1855-08-18,"male"
"ca.m.6825",1868-02-13,"male"
"ca.m.6826",1853-02-27,"male"
"ca.m.6831",1840-01-13,"male"
"ca.m.6832",1858-08-11,"male"
"ca.m.6836",1907-01-27,"male"
"ca.m.6852",1942-09-13,"male"
"ca.m.6853",1841-09-18,"male"
"ca.m.6856",1892-02-18,"male"
"ca.m.686",1849-11-28,"male"
"ca.m.6865",1912-01-03,"female"
"ca.m.6866",1889-11-12,"male"
"ca.m.6867",1869-03-22,"male"
"ca.m.687",1871-07-12,"male"
"ca.m.6873",1941-08-11,"male"
"ca.m.6874",1857-02-14,"male"
"ca.m.6877",1845-08-13,"male"
"ca.m.6878",1901-10-14,"male"
"ca.m.6881",1904-04-20,"male"
"ca.m.6885",1931-12-20,"male"
"ca.m.6889",1897-04-23,"male"
"ca.m.6892",1923-06-16,"female"
"ca.m.6897",1940-01-10,"female"
"ca.m.69",1947-12-26,"male"
"ca.m.690",1910-08-18,"male"
"ca.m.6900",1926-07-23,"female"
"ca.m.6902",1908-05-01,"male"
"ca.m.6903",1903-03-24,"male"
"ca.m.6904",1925-04-26,"male"
"ca.m.6907",1908-06-01,"male"
"ca.m.691",1886-10-16,"male"
"ca.m.6910",1879-07-02,"male"
"ca.m.6916",1875-06-05,"male"
"ca.m.6918",1868-09-14,"male"
"ca.m.692",1868-03-17,"male"
"ca.m.6924",1842-03-11,"male"
"ca.m.6926",1865-08-21,"male"
"ca.m.6928",1914-11-30,"male"
"ca.m.6929",1876-03-07,"male"
"ca.m.6930",1886-04-16,"male"
"ca.m.6933",1861-12-03,"male"
"ca.m.6934",1920-06-14,"male"
"ca.m.6937",1859-08-10,"male"
"ca.m.6942",1886-09-26,"male"
"ca.m.6944",1857-09-13,"male"
"ca.m.6945",1915-06-27,"male"
"ca.m.6946",1840-05-15,"male"
"ca.m.6949",1926-11-06,"male"
"ca.m.6955",1941-12-13,"male"
"ca.m.6956",1917-06-17,"male"
"ca.m.6957",1863-11-17,"male"
"ca.m.6958",1919-07-05,"male"
"ca.m.6962",1929-06-27,"male"
"ca.m.6964",1925-11-21,"male"
"ca.m.6966",1861-01-08,"male"
"ca.m.6968",1888-11-03,"male"
"ca.m.6969",1901-01-24,"male"
"ca.m.697",1941-05-29,"male"
"ca.m.6971",1923-03-10,"male"
"ca.m.6975",1929-07-26,"male"
"ca.m.6979",1847-09-11,"male"
"ca.m.6981",1860-08-24,"male"
"ca.m.6983",1939-03-21,"male"
"ca.m.6985",1951-07-25,"male"
"ca.m.6986",1855-03-24,"male"
"ca.m.6988",1923-10-14,"male"
"ca.m.6989",1941-10-28,"male"
"ca.m.699",1931-12-15,"male"
"ca.m.6991",1926-05-31,"male"
"ca.m.6992",NA,"male"
"ca.m.6993",1906-02-28,"male"
"ca.m.6999",1903-05-19,"male"
"ca.m.7",1972-04-01,"male"
"ca.m.70",1933-04-05,"male"
"ca.m.7000",1919-11-02,"male"
"ca.m.7001",1901-09-08,"male"
"ca.m.7003",1923-10-22,"male"
"ca.m.7004",1855-04-03,"male"
"ca.m.7007",1902-01-08,"male"
"ca.m.7008",1889-02-18,"male"
"ca.m.7011",1877-08-29,"male"
"ca.m.7013",1932-10-29,"male"
"ca.m.7017",1941-01-07,"male"
"ca.m.7018",1906-10-31,"male"
"ca.m.702",1887-12-28,"male"
"ca.m.7020",1929-12-18,"male"
"ca.m.7027",1874-04-12,"male"
"ca.m.7032",1937-02-13,"male"
"ca.m.7036",1891-08-31,"male"
"ca.m.7037",1854-10-13,"male"
"ca.m.7038",1940-09-20,"male"
"ca.m.704",1952-02-14,"male"
"ca.m.7041",NA,"male"
"ca.m.7044",1930-12-12,"male"
"ca.m.7049",1878-06-04,"male"
"ca.m.705",1882-08-17,"male"
"ca.m.7050",1945-01-05,"female"
"ca.m.7051",1865-05-08,"male"
"ca.m.7052",1871-04-08,"male"
"ca.m.7054",1894-03-30,"male"
"ca.m.7055",1931-11-09,"male"
"ca.m.7057",1937-09-05,"male"
"ca.m.706",1873-12-15,"male"
"ca.m.7060",1931-04-09,"male"
"ca.m.7062",1880-02-21,"male"
"ca.m.7064",1945-01-02,"male"
"ca.m.7066",1913-02-26,"male"
"ca.m.7068",1875-07-10,"male"
"ca.m.707",1848-04-17,"male"
"ca.m.7070",1952-05-11,"male"
"ca.m.7071",1887-08-20,"male"
"ca.m.7072",1934-03-18,"male"
"ca.m.7075",1932-03-22,"male"
"ca.m.7076",1898-04-03,"female"
"ca.m.7078",1849-09-06,"male"
"ca.m.7079",1855-11-22,"male"
"ca.m.7080",1840-01-01,"male"
"ca.m.7081",1925-04-04,"male"
"ca.m.7082",1933-11-24,"male"
"ca.m.7085",1897-10-18,"male"
"ca.m.7087",1895-06-21,"female"
"ca.m.7089",1936-05-13,"male"
"ca.m.709",1919-05-27,"male"
"ca.m.7090",1877-03-25,"male"
"ca.m.7092",1941-06-24,"male"
"ca.m.7096",1923-06-21,"male"
"ca.m.7097",1939-05-12,"female"
"ca.m.7098",1906-02-26,"male"
"ca.m.7100",1853-11-05,"male"
"ca.m.7101",1950-09-26,"male"
"ca.m.711",1854-06-06,"male"
"ca.m.7111",1887-12-31,"male"
"ca.m.7112",1939-05-09,"male"
"ca.m.7117",1867-07-15,"male"
"ca.m.7121",1925-04-30,"male"
"ca.m.7122",1940-01-16,"male"
"ca.m.7126",1858-09-04,"male"
"ca.m.7127",1954-09-11,"female"
"ca.m.713",1879-02-11,"male"
"ca.m.7130",NA,"female"
"ca.m.7131",1897-05-16,"male"
"ca.m.7132",1864-04-02,"male"
"ca.m.7135",1955-06-23,"male"
"ca.m.714",1850-01-01,"male"
"ca.m.7140",1916-10-13,"male"
"ca.m.7142",1923-05-25,"male"
"ca.m.7147",1926-04-21,"male"
"ca.m.715",1916-04-16,"male"
"ca.m.7150",1885-11-29,"male"
"ca.m.7152",1922-10-01,"male"
"ca.m.7154",1839-07-20,"male"
"ca.m.7156",1910-08-19,"male"
"ca.m.7160",1865-08-29,"male"
"ca.m.7163",1913-05-12,"male"
"ca.m.7164",1903-07-30,"male"
"ca.m.7165",1908-09-20,"male"
"ca.m.7166",1852-08-08,"male"
"ca.m.7171",1905-12-24,"male"
"ca.m.7174",1928-06-13,"male"
"ca.m.7175",1846-02-14,"male"
"ca.m.7177",1871-11-08,"male"
"ca.m.7178",1907-05-28,"male"
"ca.m.718",1905-08-05,"male"
"ca.m.7180",1929-07-14,"female"
"ca.m.7182",1927-01-03,"male"
"ca.m.7183",1925-06-16,"male"
"ca.m.7185",1873-06-02,"male"
"ca.m.7188",1950-11-19,"male"
"ca.m.7190",1865-03-15,"male"
"ca.m.7192",1833-10-13,"male"
"ca.m.7193",1929-01-01,"male"
"ca.m.7198",1889-12-07,"male"
"ca.m.7199",1894-01-05,"male"
"ca.m.72",1940-05-08,"male"
"ca.m.7200",1892-11-04,"male"
"ca.m.7203",1941-09-24,"male"
"ca.m.7205",1894-03-06,"male"
"ca.m.7206",1903-06-30,"male"
"ca.m.7207",1864-01-04,"male"
"ca.m.7209",1929-08-06,"male"
"ca.m.7210",1890-07-27,"male"
"ca.m.7212",1933-03-25,"male"
"ca.m.7213",1868-02-19,"male"
"ca.m.7215",1917-05-20,"male"
